#f, DARM, CARM, MICH, PRC, SRC
544.17,4.2699e-21+2.3066e-20i,1.9289e-09+2.3492e-11i,1.3971e-16+2.3304e-18i,1.5151e-16+7.6589e-18i,5.3631e-16+3.4812e-18i
551.75,4.2379e-21+2.3453e-20i,1.9289e-09+2.3928e-11i,1.3971e-16+2.3629e-18i,1.5151e-16+7.7742e-18i,5.363e-16+3.5299e-18i
559.43,4.206e-21+2.3846e-20i,1.9289e-09+2.4369e-11i,1.3971e-16+2.3959e-18i,1.5151e-16+7.8912e-18i,5.363e-16+3.5793e-18i
567.22,4.1741e-21+2.4243e-20i,1.929e-09+2.4816e-11i,1.3971e-16+2.4293e-18i,1.5151e-16+8.01e-18i,5.3629e-16+3.6294e-18i
575.12,4.1422e-21+2.4645e-20i,1.929e-09+2.5268e-11i,1.3971e-16+2.4632e-18i,1.5151e-16+8.1306e-18i,5.3629e-16+3.6802e-18i
583.13,4.1102e-21+2.5052e-20i,1.929e-09+2.5726e-11i,1.3971e-16+2.4976e-18i,1.5151e-16+8.2531e-18i,5.3628e-16+3.7318e-18i
591.25,4.0782e-21+2.5464e-20i,1.9291e-09+2.619e-11i,1.3971e-16+2.5325e-18i,1.5151e-16+8.3774e-18i,5.3628e-16+3.784e-18i
599.48,4.0462e-21+2.5882e-20i,1.9291e-09+2.666e-11i,1.3971e-16+2.5678e-18i,1.5151e-16+8.5037e-18i,5.3627e-16+3.837e-18i
607.83,4.0141e-21+2.6304e-20i,1.9291e-09+2.7136e-11i,1.3971e-16+2.6037e-18i,1.5151e-16+8.6319e-18i,5.3627e-16+3.8908e-18i
616.3,3.982e-21+2.6732e-20i,1.9292e-09+2.7618e-11i,1.3971e-16+2.64e-18i,1.5151e-16+8.7622e-18i,5.3626e-16+3.9453e-18i
624.88,3.9497e-21+2.7165e-20i,1.9292e-09+2.8107e-11i,1.3971e-16+2.6769e-18i,1.5151e-16+8.8945e-18i,5.3625e-16+4.0006e-18i
633.58,3.9173e-21+2.7604e-20i,1.9292e-09+2.8603e-11i,1.3971e-16+2.7143e-18i,1.5151e-16+9.0289e-18i,5.3625e-16+4.0566e-18i
642.4,3.8847e-21+2.8048e-20i,1.9293e-09+2.9105e-11i,1.3971e-16+2.7522e-18i,1.5151e-16+9.1654e-18i,5.3624e-16+4.1135e-18i
651.35,3.852e-21+2.8498e-20i,1.9293e-09+2.9614e-11i,1.3971e-16+2.7906e-18i,1.5151e-16+9.3041e-18i,5.3624e-16+4.1712e-18i
660.42,3.8191e-21+2.8953e-20i,1.9294e-09+3.013e-11i,1.3971e-16+2.8296e-18i,1.5152e-16+9.4451e-18i,5.3623e-16+4.2297e-18i
669.62,3.786e-21+2.9414e-20i,1.9294e-09+3.0654e-11i,1.3971e-16+2.8691e-18i,1.5152e-16+9.5883e-18i,5.3622e-16+4.289e-18i
678.94,3.7526e-21+2.9881e-20i,1.9295e-09+3.1185e-11i,1.3971e-16+2.9092e-18i,1.5152e-16+9.7338e-18i,5.3622e-16+4.3492e-18i
688.4,3.719e-21+3.0354e-20i,1.9295e-09+3.1723e-11i,1.3971e-16+2.9499e-18i,1.5152e-16+9.8817e-18i,5.3621e-16+4.4102e-18i
697.98,3.6852e-21+3.0833e-20i,1.9296e-09+3.2269e-11i,1.3971e-16+2.9911e-18i,1.5152e-16+1.0032e-17i,5.362e-16+4.4721e-18i
707.7,3.651e-21+3.1317e-20i,1.9296e-09+3.2823e-11i,1.3971e-16+3.0329e-18i,1.5152e-16+1.0185e-17i,5.3619e-16+4.5349e-18i
717.56,3.6165e-21+3.1808e-20i,1.9297e-09+3.3386e-11i,1.3971e-16+3.0753e-18i,1.5152e-16+1.034e-17i,5.3619e-16+4.5986e-18i
727.55,3.5817e-21+3.2306e-20i,1.9297e-09+3.3956e-11i,1.3971e-16+3.1183e-18i,1.5152e-16+1.0498e-17i,5.3618e-16+4.6632e-18i
737.68,3.5465e-21+3.2809e-20i,1.9298e-09+3.4535e-11i,1.3971e-16+3.1619e-18i,1.5152e-16+1.0659e-17i,5.3617e-16+4.7287e-18i
747.95,3.5109e-21+3.3319e-20i,1.9298e-09+3.5123e-11i,1.3971e-16+3.2061e-18i,1.5152e-16+1.0822e-17i,5.3616e-16+4.7951e-18i
758.37,3.4749e-21+3.3835e-20i,1.9299e-09+3.5719e-11i,1.3971e-16+3.2509e-18i,1.5152e-16+1.0988e-17i,5.3615e-16+4.8625e-18i
768.93,3.4385e-21+3.4358e-20i,1.93e-09+3.6325e-11i,1.3971e-16+3.2964e-18i,1.5152e-16+1.1157e-17i,5.3614e-16+4.9309e-18i
779.64,3.4016e-21+3.4888e-20i,1.93e-09+3.694e-11i,1.3971e-16+3.3425e-18i,1.5152e-16+1.1329e-17i,5.3613e-16+5.0002e-18i
790.49,3.3642e-21+3.5425e-20i,1.9301e-09+3.7565e-11i,1.3971e-16+3.3893e-18i,1.5152e-16+1.1504e-17i,5.3613e-16+5.0706e-18i
801.5,3.3263e-21+3.5968e-20i,1.9302e-09+3.82e-11i,1.3971e-16+3.4367e-18i,1.5153e-16+1.1682e-17i,5.3612e-16+5.1419e-18i
812.66,3.2879e-21+3.6518e-20i,1.9303e-09+3.8845e-11i,1.3971e-16+3.4848e-18i,1.5153e-16+1.1863e-17i,5.3611e-16+5.2143e-18i
823.98,3.2489e-21+3.7076e-20i,1.9303e-09+3.95e-11i,1.3971e-16+3.5335e-18i,1.5153e-16+1.2047e-17i,5.361e-16+5.2877e-18i
835.45,3.2092e-21+3.764e-20i,1.9304e-09+4.0165e-11i,1.3971e-16+3.583e-18i,1.5153e-16+1.2235e-17i,5.3608e-16+5.3622e-18i
847.09,3.169e-21+3.8212e-20i,1.9305e-09+4.0842e-11i,1.3971e-16+3.6331e-18i,1.5153e-16+1.2426e-17i,5.3607e-16+5.4378e-18i
858.88,3.1281e-21+3.8791e-20i,1.9306e-09+4.153e-11i,1.3971e-16+3.684e-18i,1.5153e-16+1.262e-17i,5.3606e-16+5.5144e-18i
870.84,3.0865e-21+3.9378e-20i,1.9307e-09+4.2229e-11i,1.3971e-16+3.7356e-18i,1.5153e-16+1.2818e-17i,5.3605e-16+5.5922e-18i
882.97,3.0442e-21+3.9972e-20i,1.9308e-09+4.294e-11i,1.3971e-16+3.7879e-18i,1.5154e-16+1.3019e-17i,5.3604e-16+5.671e-18i
895.27,3.0012e-21+4.0574e-20i,1.9308e-09+4.3663e-11i,1.3971e-16+3.841e-18i,1.5154e-16+1.3225e-17i,5.3603e-16+5.7511e-18i
907.73,2.9573e-21+4.1184e-20i,1.9309e-09+4.4398e-11i,1.3971e-16+3.8948e-18i,1.5154e-16+1.3434e-17i,5.3602e-16+5.8322e-18i
920.37,2.9127e-21+4.1801e-20i,1.931e-09+4.5147e-11i,1.3971e-16+3.9494e-18i,1.5154e-16+1.3647e-17i,5.36e-16+5.9146e-18i
933.19,2.8672e-21+4.2427e-20i,1.9312e-09+4.5908e-11i,1.3971e-16+4.0047e-18i,1.5155e-16+1.3864e-17i,5.3599e-16+5.9981e-18i
946.18,2.8209e-21+4.3061e-20i,1.9313e-09+4.6683e-11i,1.3971e-16+4.0609e-18i,1.5155e-16+1.4086e-17i,5.3598e-16+6.0829e-18i
959.36,2.7736e-21+4.3703e-20i,1.9314e-09+4.7472e-11i,1.3971e-16+4.1178e-18i,1.5155e-16+1.4312e-17i,5.3596e-16+6.1689e-18i
972.72,2.7254e-21+4.4353e-20i,1.9315e-09+4.8275e-11i,1.3971e-16+4.1755e-18i,1.5155e-16+1.4542e-17i,5.3595e-16+6.2561e-18i
986.27,2.6762e-21+4.5012e-20i,1.9316e-09+4.9093e-11i,1.3971e-16+4.2341e-18i,1.5156e-16+1.4777e-17i,5.3593e-16+6.3447e-18i
1000,2.6259e-21+4.568e-20i,1.9317e-09+4.9926e-11i,1.3971e-16+4.2935e-18i,1.5156e-16+1.5016e-17i,5.3592e-16+6.4345e-18i
1013.9,2.5747e-21+4.6356e-20i,1.9319e-09+5.0774e-11i,1.3971e-16+4.3537e-18i,1.5156e-16+1.526e-17i,5.359e-16+6.5256e-18i
1028,2.5223e-21+4.7041e-20i,1.932e-09+5.1639e-11i,1.3971e-16+4.4149e-18i,1.5157e-16+1.551e-17i,5.3589e-16+6.6181e-18i
1042.4,2.4688e-21+4.7735e-20i,1.9322e-09+5.252e-11i,1.3971e-16+4.4768e-18i,1.5157e-16+1.5764e-17i,5.3587e-16+6.7119e-18i
1056.9,2.4141e-21+4.8438e-20i,1.9323e-09+5.3418e-11i,1.3971e-16+4.5397e-18i,1.5158e-16+1.6024e-17i,5.3585e-16+6.8071e-18i
1071.6,2.3582e-21+4.915e-20i,1.9325e-09+5.4333e-11i,1.3971e-16+4.6035e-18i,1.5158e-16+1.629e-17i,5.3584e-16+6.9037e-18i
1086.5,2.3011e-21+4.9872e-20i,1.9326e-09+5.5267e-11i,1.3971e-16+4.6681e-18i,1.5159e-16+1.6561e-17i,5.3582e-16+7.0017e-18i
1101.6,2.2426e-21+5.0603e-20i,1.9328e-09+5.622e-11i,1.3971e-16+4.7337e-18i,1.5159e-16+1.6838e-17i,5.358e-16+7.1012e-18i
1117,2.1829e-21+5.1344e-20i,1.933e-09+5.7192e-11i,1.3971e-16+4.8003e-18i,1.516e-16+1.7121e-17i,5.3578e-16+7.2021e-18i
1132.5,2.1217e-21+5.2095e-20i,1.9331e-09+5.8184e-11i,1.3971e-16+4.8677e-18i,1.516e-16+1.741e-17i,5.3576e-16+7.3046e-18i
1148.3,2.0591e-21+5.2855e-20i,1.9333e-09+5.9197e-11i,1.3971e-16+4.9362e-18i,1.5161e-16+1.7706e-17i,5.3574e-16+7.4085e-18i
1164.3,1.995e-21+5.3626e-20i,1.9335e-09+6.0231e-11i,1.3971e-16+5.0056e-18i,1.5162e-16+1.8009e-17i,5.3572e-16+7.514e-18i
1180.5,1.9294e-21+5.4406e-20i,1.9337e-09+6.1287e-11i,1.3971e-16+5.0761e-18i,1.5163e-16+1.8319e-17i,5.357e-16+7.6211e-18i
1197,1.8622e-21+5.5197e-20i,1.934e-09+6.2366e-11i,1.3971e-16+5.1475e-18i,1.5163e-16+1.8636e-17i,5.3568e-16+7.7297e-18i
1213.6,1.7933e-21+5.5999e-20i,1.9342e-09+6.3469e-11i,1.3971e-16+5.22e-18i,1.5164e-16+1.896e-17i,5.3566e-16+7.84e-18i
1230.5,1.7228e-21+5.6811e-20i,1.9344e-09+6.4596e-11i,1.3971e-16+5.2935e-18i,1.5165e-16+1.9293e-17i,5.3563e-16+7.952e-18i
1247.7,1.6506e-21+5.7634e-20i,1.9347e-09+6.5749e-11i,1.3971e-16+5.3681e-18i,1.5166e-16+1.9634e-17i,5.3561e-16+8.0656e-18i
1265,1.5766e-21+5.8468e-20i,1.9349e-09+6.6928e-11i,1.3971e-16+5.4438e-18i,1.5167e-16+1.9983e-17i,5.3559e-16+8.1809e-18i
1282.6,1.5007e-21+5.9312e-20i,1.9352e-09+6.8135e-11i,1.3971e-16+5.5206e-18i,1.5169e-16+2.0341e-17i,5.3556e-16+8.298e-18i
1300.5,1.4229e-21+6.0168e-20i,1.9355e-09+6.937e-11i,1.3971e-16+5.5984e-18i,1.517e-16+2.0708e-17i,5.3554e-16+8.4168e-18i
1318.6,1.3432e-21+6.1036e-20i,1.9358e-09+7.0635e-11i,1.3971e-16+5.6774e-18i,1.5171e-16+2.1085e-17i,5.3551e-16+8.5375e-18i
1337,1.2614e-21+6.1915e-20i,1.9361e-09+7.1931e-11i,1.3971e-16+5.7576e-18i,1.5173e-16+2.1473e-17i,5.3548e-16+8.6599e-18i
1355.6,1.1776e-21+6.2805e-20i,1.9364e-09+7.3259e-11i,1.3971e-16+5.8389e-18i,1.5174e-16+2.187e-17i,5.3545e-16+8.7842e-18i
1374.5,1.0916e-21+6.3708e-20i,1.9368e-09+7.462e-11i,1.3971e-16+5.9213e-18i,1.5176e-16+2.2279e-17i,5.3543e-16+8.9104e-18i
1393.6,1.0034e-21+6.4622e-20i,1.9372e-09+7.6016e-11i,1.3971e-16+6.005e-18i,1.5178e-16+2.2699e-17i,5.354e-16+9.0386e-18i
1413,9.1289e-22+6.5549e-20i,1.9375e-09+7.7449e-11i,1.3971e-16+6.0899e-18i,1.518e-16+2.3132e-17i,5.3537e-16+9.1687e-18i
1432.7,8.2007e-22+6.6488e-20i,1.9379e-09+7.8919e-11i,1.3971e-16+6.1761e-18i,1.5183e-16+2.3577e-17i,5.3533e-16+9.3008e-18i
1452.7,7.2483e-22+6.7439e-20i,1.9384e-09+8.0429e-11i,1.3971e-16+6.2635e-18i,1.5185e-16+2.4035e-17i,5.353e-16+9.4349e-18i
1472.9,6.2709e-22+6.8403e-20i,1.9388e-09+8.198e-11i,1.3971e-16+6.3522e-18i,1.5188e-16+2.4508e-17i,5.3527e-16+9.5712e-18i
1493.4,5.268e-22+6.938e-20i,1.9393e-09+8.3574e-11i,1.3971e-16+6.4422e-18i,1.5191e-16+2.4995e-17i,5.3524e-16+9.7095e-18i
1514.2,4.2387e-22+7.037e-20i,1.9398e-09+8.5213e-11i,1.3971e-16+6.5335e-18i,1.5194e-16+2.5498e-17i,5.352e-16+9.8499e-18i
1535.3,3.1822e-22+7.1373e-20i,1.9403e-09+8.69e-11i,1.3971e-16+6.6261e-18i,1.5197e-16+2.6017e-17i,5.3517e-16+9.9926e-18i
1556.7,2.0978e-22+7.239e-20i,1.9409e-09+8.8636e-11i,1.3971e-16+6.7202e-18i,1.5201e-16+2.6554e-17i,5.3513e-16+1.0137e-17i
1578.3,9.846e-23+7.342e-20i,1.9415e-09+9.0424e-11i,1.3971e-16+6.8156e-18i,1.5205e-16+2.7109e-17i,5.3509e-16+1.0285e-17i
1600.3,-1.5822e-23+7.4464e-20i,1.9422e-09+9.2266e-11i,1.3971e-16+6.9124e-18i,1.5209e-16+2.7683e-17i,5.3505e-16+1.0434e-17i
1622.6,-1.3315e-22+7.5521e-20i,1.9428e-09+9.4166e-11i,1.3971e-16+7.0106e-18i,1.5214e-16+2.8278e-17i,5.3501e-16+1.0586e-17i
1645.2,-2.5362e-22+7.6593e-20i,1.9436e-09+9.6125e-11i,1.3971e-16+7.1104e-18i,1.522e-16+2.8895e-17i,5.3497e-16+1.074e-17i
1668.1,-3.7732e-22+7.768e-20i,1.9443e-09+9.8148e-11i,1.3971e-16+7.2116e-18i,1.5225e-16+2.9535e-17i,5.3493e-16+1.0897e-17i
1691.3,-5.0433e-22+7.878e-20i,1.9452e-09+1.0024e-10i,1.3971e-16+7.3143e-18i,1.5232e-16+3.0199e-17i,5.3488e-16+1.1056e-17i
1714.9,-6.3476e-22+7.9896e-20i,1.946e-09+1.024e-10i,1.3971e-16+7.4185e-18i,1.5239e-16+3.0891e-17i,5.3484e-16+1.1218e-17i
1738.8,-7.6871e-22+8.1026e-20i,1.947e-09+1.0463e-10i,1.3971e-16+7.5243e-18i,1.5247e-16+3.161e-17i,5.3479e-16+1.1382e-17i
1763,-9.0628e-22+8.2171e-20i,1.948e-09+1.0694e-10i,1.3971e-16+7.6317e-18i,1.5255e-16+3.236e-17i,5.3475e-16+1.1549e-17i
1787.5,-1.0476e-21+8.3332e-20i,1.9491e-09+1.0933e-10i,1.3971e-16+7.7406e-18i,1.5264e-16+3.3142e-17i,5.347e-16+1.1719e-17i
1812.4,-1.1927e-21+8.4508e-20i,1.9503e-09+1.118e-10i,1.3971e-16+7.8513e-18i,1.5275e-16+3.3959e-17i,5.3465e-16+1.1891e-17i
1837.7,-1.3417e-21+8.57e-20i,1.9515e-09+1.1437e-10i,1.3971e-16+7.9636e-18i,1.5286e-16+3.4813e-17i,5.3459e-16+1.2066e-17i
1863.2,-1.4948e-21+8.6908e-20i,1.9529e-09+1.1703e-10i,1.3971e-16+8.0776e-18i,1.5299e-16+3.5708e-17i,5.3454e-16+1.2245e-17i
1889.2,-1.6521e-21+8.8132e-20i,1.9544e-09+1.198e-10i,1.3971e-16+8.1933e-18i,1.5314e-16+3.6646e-17i,5.3449e-16+1.2426e-17i
1915.5,-1.8136e-21+8.9372e-20i,1.9559e-09+1.2266e-10i,1.3971e-16+8.3108e-18i,1.533e-16+3.7632e-17i,5.3443e-16+1.261e-17i
1942.2,-1.9796e-21+9.0628e-20i,1.9577e-09+1.2564e-10i,1.3971e-16+8.4301e-18i,1.5347e-16+3.8669e-17i,5.3437e-16+1.2797e-17i
1969.2,-2.15e-21+9.1902e-20i,1.9596e-09+1.2874e-10i,1.3971e-16+8.5512e-18i,1.5367e-16+3.9761e-17i,5.3431e-16+1.2987e-17i
1996.6,-2.3252e-21+9.3192e-20i,1.9616e-09+1.3196e-10i,1.3971e-16+8.6742e-18i,1.539e-16+4.0915e-17i,5.3425e-16+1.3181e-17i
2024.4,-2.5051e-21+9.45e-20i,1.9639e-09+1.353e-10i,1.3971e-16+8.7991e-18i,1.5415e-16+4.2134e-17i,5.3419e-16+1.3377e-17i
2052.6,-2.6899e-21+9.5825e-20i,1.9663e-09+1.3878e-10i,1.3971e-16+8.9259e-18i,1.5444e-16+4.3427e-17i,5.3412e-16+1.3578e-17i
2081.2,-2.8798e-21+9.7168e-20i,1.969e-09+1.4239e-10i,1.3971e-16+9.0547e-18i,1.5476e-16+4.4799e-17i,5.3405e-16+1.3781e-17i
2110.2,-3.0749e-21+9.8528e-20i,1.972e-09+1.4614e-10i,1.3971e-16+9.1855e-18i,1.5513e-16+4.6258e-17i,5.3399e-16+1.3988e-17i
2139.6,-3.2754e-21+9.9907e-20i,1.9753e-09+1.5004e-10i,1.3971e-16+9.3183e-18i,1.5556e-16+4.7815e-17i,5.3391e-16+1.4199e-17i
2169.4,-3.4813e-21+1.013e-19i,1.9789e-09+1.5408e-10i,1.3971e-16+9.4532e-18i,1.5604e-16+4.9478e-17i,5.3384e-16+1.4413e-17i
2199.6,-3.6929e-21+1.0272e-19i,1.9829e-09+1.5826e-10i,1.3971e-16+9.5902e-18i,1.566e-16+5.126e-17i,5.3377e-16+1.4631e-17i
2230.2,-3.9103e-21+1.0415e-19i,1.9874e-09+1.6257e-10i,1.3971e-16+9.7294e-18i,1.5725e-16+5.3173e-17i,5.3369e-16+1.4853e-17i
2261.3,-4.1337e-21+1.0561e-19i,1.9924e-09+1.6701e-10i,1.3972e-16+9.8708e-18i,1.5801e-16+5.5233e-17i,5.3361e-16+1.5079e-17i
2292.8,-4.3633e-21+1.0708e-19i,1.998e-09+1.7155e-10i,1.3972e-16+1.0015e-17i,1.5889e-16+5.7456e-17i,5.3353e-16+1.5308e-17i
2324.7,-4.5991e-21+1.0857e-19i,2.0042e-09+1.7615e-10i,1.3972e-16+1.016e-17i,1.5993e-16+5.986e-17i,5.3344e-16+1.5542e-17i
2357.1,-4.8415e-21+1.1008e-19i,2.0113e-09+1.8078e-10i,1.3972e-16+1.0309e-17i,1.6116e-16+6.2467e-17i,5.3336e-16+1.578e-17i
2389.9,-5.0905e-21+1.1162e-19i,2.0192e-09+1.8537e-10i,1.3972e-16+1.0459e-17i,1.6262e-16+6.5299e-17i,5.3327e-16+1.6023e-17i
2423.2,-5.3464e-21+1.1317e-19i,2.0281e-09+1.8983e-10i,1.3972e-16+1.0613e-17i,1.6438e-16+6.8379e-17i,5.3317e-16+1.627e-17i
2456.9,-5.6093e-21+1.1474e-19i,2.0381e-09+1.9402e-10i,1.3972e-16+1.0768e-17i,1.665e-16+7.1732e-17i,5.3308e-16+1.6522e-17i
2491.1,-5.8794e-21+1.1633e-19i,2.0494e-09+1.9778e-10i,1.3972e-16+1.0926e-17i,1.6909e-16+7.538e-17i,5.3298e-16+1.6778e-17i
2525.8,-6.157e-21+1.1795e-19i,2.0621e-09+2.0087e-10i,1.3972e-16+1.1087e-17i,1.7228e-16+7.9336e-17i,5.3288e-16+1.7039e-17i
2561,-6.4423e-21+1.1958e-19i,2.0763e-09+2.0298e-10i,1.3972e-16+1.1251e-17i,1.7622e-16+8.3602e-17i,5.3278e-16+1.7305e-17i
2596.7,-6.7354e-21+1.2124e-19i,2.0921e-09+2.0372e-10i,1.3972e-16+1.1417e-17i,1.8114e-16+8.8144e-17i,5.3267e-16+1.7576e-17i
2632.8,-7.0366e-21+1.2292e-19i,2.1095e-09+2.026e-10i,1.3972e-16+1.1586e-17i,1.8732e-16+9.2877e-17i,5.3256e-16+1.7853e-17i
2669.5,-7.3461e-21+1.2462e-19i,2.1284e-09+1.9901e-10i,1.3972e-16+1.1758e-17i,1.9513e-16+9.761e-17i,5.3244e-16+1.8134e-17i
2706.7,-7.6641e-21+1.2635e-19i,2.1483e-09+1.9231e-10i,1.3972e-16+1.1933e-17i,2.0499e-16+1.0198e-16i,5.3233e-16+1.8422e-17i
2744.3,-7.9909e-21+1.2809e-19i,2.1689e-09+1.818e-10i,1.3972e-16+1.211e-17i,2.1737e-16+1.0534e-16i,5.3221e-16+1.8715e-17i
2782.6,-8.3268e-21+1.2986e-19i,2.189e-09+1.6693e-10i,1.3972e-16+1.2291e-17i,2.3261e-16+1.066e-16i,5.3208e-16+1.9014e-17i
2821.3,-8.6718e-21+1.3165e-19i,2.2074e-09+1.4738e-10i,1.3972e-16+1.2475e-17i,2.5062e-16+1.0416e-16i,5.3195e-16+1.9319e-17i
2860.6,-9.0264e-21+1.3347e-19i,2.2228e-09+1.2332e-10i,1.3972e-16+1.2662e-17i,2.7033e-16+9.6016e-17i,5.3182e-16+1.9631e-17i
2900.4,-9.3907e-21+1.3531e-19i,2.2335e-09+9.5495e-11i,1.3972e-16+1.2853e-17i,2.8914e-16+8.0496e-17i,5.3169e-16+1.9948e-17i
2940.8,-9.7651e-21+1.3717e-19i,2.2384e-09+6.5308e-11i,1.3972e-16+1.3046e-17i,3.0302e-16+5.7655e-17i,5.3155e-16+2.0273e-17i
2981.8,-1.015e-20+1.3906e-19i,2.2368e-09+3.4618e-11i,1.3972e-16+1.3244e-17i,3.0824e-16+3.0441e-17i,5.314e-16+2.0605e-17i
3023.3,-1.0545e-20+1.4097e-19i,2.2289e-09+5.3756e-12i,1.3972e-16+1.3445e-17i,3.0368e-16+3.8235e-18i,5.3125e-16+2.0943e-17i
3065.4,-1.0951e-20+1.429e-19i,2.2157e-09-2.0729e-11i,1.3972e-16+1.3649e-17i,2.9155e-16-1.7852e-17i,5.311e-16+2.129e-17i
3108.1,-1.1369e-20+1.4487e-19i,2.1986e-09-4.2568e-11i,1.3973e-16+1.3857e-17i,2.7561e-16-3.2802e-17i,5.3094e-16+2.1643e-17i
3151.4,-1.1798e-20+1.4685e-19i,2.179e-09-5.9662e-11i,1.3973e-16+1.4069e-17i,2.5911e-16-4.1539e-17i,5.3077e-16+2.2005e-17i
3195.2,-1.2238e-20+1.4886e-19i,2.1584e-09-7.2091e-11i,1.3973e-16+1.4285e-17i,2.4392e-16-4.5589e-17i,5.306e-16+2.2376e-17i
3239.7,-1.2691e-20+1.509e-19i,2.1379e-09-8.0317e-11i,1.3973e-16+1.4506e-17i,2.3078e-16-4.6511e-17i,5.3043e-16+2.2754e-17i
3284.9,-1.3156e-20+1.5297e-19i,2.1184e-09-8.4992e-11i,1.3973e-16+1.473e-17i,2.1975e-16-4.5515e-17i,5.3025e-16+2.3142e-17i
3330.6,-1.3634e-20+1.5506e-19i,2.1002e-09-8.6814e-11i,1.3973e-16+1.4959e-17i,2.1064e-16-4.3424e-17i,5.3006e-16+2.354e-17i
3377,-1.4126e-20+1.5717e-19i,2.0836e-09-8.6432e-11i,1.3973e-16+1.5192e-17i,2.0313e-16-4.0764e-17i,5.2987e-16+2.3947e-17i
3424,-1.463e-20+1.5932e-19i,2.0687e-09-8.4407e-11i,1.3973e-16+1.543e-17i,1.9693e-16-3.7853e-17i,5.2967e-16+2.4364e-17i
3471.7,-1.5149e-20+1.6149e-19i,2.0554e-09-8.1196e-11i,1.3973e-16+1.5673e-17i,1.9179e-16-3.488e-17i,5.2946e-16+2.4792e-17i
3520,-1.5682e-20+1.6369e-19i,2.0436e-09-7.7157e-11i,1.3974e-16+1.5921e-17i,1.875e-16-3.1951e-17i,5.2925e-16+2.5231e-17i
3569,-1.6229e-20+1.6592e-19i,2.0332e-09-7.2565e-11i,1.3974e-16+1.6173e-17i,1.839e-16-2.9125e-17i,5.2902e-16+2.5683e-17i
3618.7,-1.6792e-20+1.6817e-19i,2.024e-09-6.7625e-11i,1.3974e-16+1.6431e-17i,1.8085e-16-2.6431e-17i,5.288e-16+2.6147e-17i
3669.1,-1.737e-20+1.7046e-19i,2.0159e-09-6.2489e-11i,1.3974e-16+1.6695e-17i,1.7825e-16-2.3877e-17i,5.2856e-16+2.6624e-17i
3720.2,-1.7963e-20+1.7277e-19i,2.0088e-09-5.7268e-11i,1.3974e-16+1.6964e-17i,1.7602e-16-2.1467e-17i,5.2831e-16+2.7116e-17i
3772,-1.8573e-20+1.7511e-19i,2.0025e-09-5.2039e-11i,1.3974e-16+1.7239e-17i,1.7409e-16-1.9194e-17i,5.2806e-16+2.7623e-17i
3824.6,-1.92e-20+1.7748e-19i,1.9969e-09-4.6858e-11i,1.3974e-16+1.7519e-17i,1.7241e-16-1.7052e-17i,5.278e-16+2.8146e-17i
3877.8,-1.9844e-20+1.7988e-19i,1.992e-09-4.1766e-11i,1.3975e-16+1.7807e-17i,1.7094e-16-1.5031e-17i,5.2753e-16+2.8687e-17i
3931.8,-2.0505e-20+1.8231e-19i,1.9877e-09-3.6788e-11i,1.3975e-16+1.81e-17i,1.6964e-16-1.3121e-17i,5.2725e-16+2.9247e-17i
3986.6,-2.1185e-20+1.8477e-19i,1.9839e-09-3.1946e-11i,1.3975e-16+1.8401e-17i,1.685e-16-1.1314e-17i,5.2696e-16+2.9827e-17i
4042.1,-2.1883e-20+1.8726e-19i,1.9805e-09-2.7251e-11i,1.3974e-16+1.8709e-17i,1.6748e-16-9.5997e-18i,5.2667e-16+3.0428e-17i
4098.4,-2.26e-20+1.8978e-19i,1.9775e-09-2.2711e-11i,1.3974e-16+1.9027e-17i,1.6657e-16-7.9712e-18i,5.2638e-16+3.1049e-17i
4155.5,-2.3337e-20+1.9233e-19i,1.9747e-09-1.8323e-11i,1.3973e-16+1.9355e-17i,1.6576e-16-6.4208e-18i,5.2609e-16+3.1686e-17i
4213.3,-2.4094e-20+1.9491e-19i,1.9723e-09-1.4072e-11i,1.3972e-16+1.9696e-17i,1.6502e-16-4.9418e-18i,5.2579e-16+3.2335e-17i
4272,-2.4871e-20+1.9753e-19i,1.97e-09-9.9308e-12i,1.3972e-16+2.005e-17i,1.6436e-16-3.5278e-18i,5.2548e-16+3.2992e-17i
4331.5,-2.567e-20+2.0017e-19i,1.968e-09-5.8754e-12i,1.3971e-16+2.0418e-17i,1.6376e-16-2.173e-18i,5.2515e-16+3.3658e-17i
4391.8,-2.649e-20+2.0285e-19i,1.9662e-09-1.9018e-12i,1.3972e-16+2.08e-17i,1.6321e-16-8.7282e-19i,5.248e-16+3.4344e-17i
4453,-2.7333e-20+2.0556e-19i,1.9647e-09+1.9882e-12i,1.3971e-16+2.1198e-17i,1.627e-16+3.8281e-19i,5.2441e-16+3.503e-17i
4515,-2.8199e-20+2.083e-19i,1.9634e-09+5.6852e-12i,1.3972e-16+2.1617e-17i,1.6224e-16+1.5924e-18i,5.2397e-16+3.5771e-17i
4577.8,-2.9088e-20+2.1107e-19i,1.9621e-09+9.0882e-12i,1.3975e-16+2.2052e-17i,1.6181e-16+2.7655e-18i,5.235e-16+3.659e-17i
4641.6,-3.0001e-20+2.1388e-19i,1.9606e-09+1.2492e-11i,1.398e-16+2.2469e-17i,1.6142e-16+3.9051e-18i,5.2306e-16+3.7479e-17i
4706.2,-3.0939e-20+2.1672e-19i,1.9594e-09+1.6112e-11i,1.3983e-16+2.2883e-17i,1.6106e-16+5.0091e-18i,5.2264e-16+3.8366e-17i
